population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Seluruh Populasi,1,Meninggal,82,Yunani,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,106.99594238956614,121.80695287554765,90.94788005379637
1,Seluruh Populasi,1,Meninggal,82,Yunani,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.0008891113513480445,0.00101474567626618,0.0007556340599561149
1,Seluruh Populasi,1,Meninggal,82,Yunani,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,0.9875623487694609,1.124266563681927,0.8394402632065512
1,Seluruh Populasi,1,Meninggal,99,Uruguay,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,62.425096406814696,72.27282880533961,54.95307066099925
1,Seluruh Populasi,1,Meninggal,99,Uruguay,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.0018943873865644573,0.002203235163480552,0.0016744951807242047
1,Seluruh Populasi,1,Meninggal,99,Uruguay,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,1.8253118681285214,2.1132598867273193,1.6068295900409229
1,Seluruh Populasi,1,Meninggal,116,Saint Lucia,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,2.931284414364682,3.4134818727163485,2.508569612132416
1,Seluruh Populasi,1,Meninggal,116,Saint Lucia,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.0025602960664342267,0.002966867396298014,0.002207339860785729
1,Seluruh Populasi,1,Meninggal,116,Saint Lucia,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,1.6848007415809008,1.9619511373044054,1.441838916113513
1,Seluruh Populasi,1,Meninggal,117,Saint Vincent dan Grenadines,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,2.025190481686149,2.3073788120826415,1.7318677511999834
1,Seluruh Populasi,1,Meninggal,117,Saint Vincent dan Grenadines,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.0022255354317410082,0.0025443797648812515,0.0019082779029009058
1,Seluruh Populasi,1,Meninggal,117,Saint Vincent dan Grenadines,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,1.7625150764344488,2.0081024378285175,1.507237491724319
1,Seluruh Populasi,1,Meninggal,92,Spanyol,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,362.0202119051701,412.2247035642281,305.21596806731867
1,Seluruh Populasi,1,Meninggal,92,Spanyol,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.0008594544764714152,0.0009776298068519492,0.0007258803974417135
1,Seluruh Populasi,1,Meninggal,92,Spanyol,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,0.7740648590103212,0.8814111658732469,0.6526070852409052
