population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Seluruh Populasi,5,Prevalensi,127,El Salvador,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2016,0.2308939628635516,0.2694411238767483,0.2019726395250543
1,Seluruh Populasi,5,Prevalensi,127,El Salvador,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2016,22167.95190566507,25873.85906960475,19433.67613757524
1,Seluruh Populasi,5,Prevalensi,211,Mali,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2016,4204042.078002795,4824135.372147879,3684929.1987706735
1,Seluruh Populasi,5,Prevalensi,211,Mali,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2016,0.2187765728434859,0.2515720726667852,0.1918307347215768
1,Seluruh Populasi,5,Prevalensi,211,Mali,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2016,21565.22178602688,24746.07706010624,18902.35967263387
1,Seluruh Populasi,5,Prevalensi,190,Uganda,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2016,1.4408524544296077E7,1.5975732550088428E7,1.3034472833140682E7
1,Seluruh Populasi,5,Prevalensi,190,Uganda,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2016,0.3822219470264059,0.4230504281260149,0.3459296090632113
1,Seluruh Populasi,5,Prevalensi,190,Uganda,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2016,37582.07708086081,41669.86080183498,33998.10724668557
1,Seluruh Populasi,5,Prevalensi,139,Aljazair,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2016,4332855.247475421,5002290.3857313525,3668197.234592282
1,Seluruh Populasi,5,Prevalensi,139,Aljazair,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2016,0.1128672537586085,0.1298353094664149,0.0953124849033456
1,Seluruh Populasi,5,Prevalensi,139,Aljazair,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2016,10792.51515803045,12459.98117392262,9136.94826986189
1,Seluruh Populasi,5,Prevalensi,83,Islandia,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2016,17714.24210314451,20530.37728752562,15210.048621161724
1,Seluruh Populasi,5,Prevalensi,83,Islandia,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2016,0.0563514063800899,0.0652643476666589,0.0482684524287778
1,Seluruh Populasi,5,Prevalensi,83,Islandia,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2016,5315.57178297497,6160.61887197698,4564.13008231227
1,Seluruh Populasi,5,Prevalensi,143,Irak,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2016,5543910.016621393,6473433.004035542,4690823.711873204
1,Seluruh Populasi,5,Prevalensi,143,Irak,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2016,0.1490949167571903,0.1740407932694635,0.1259689275081886
1,Seluruh Populasi,5,Prevalensi,143,Irak,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2016,14252.10121225121,16641.68828275241,12059.01504714312
1,Seluruh Populasi,5,Prevalensi,179,Etiopia,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2016,3.167147240075896E7,3.619173071476965E7,2.735405870646341E7
1,Seluruh Populasi,5,Prevalensi,179,Etiopia,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2016,0.3299896911676919,0.3774138258757709,0.2853633658308039
1,Seluruh Populasi,5,Prevalensi,179,Etiopia,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2016,32404.617076032348,37029.51224657574,27987.26205848941
1,Seluruh Populasi,5,Prevalensi,35,Georgia,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2016,811713.5185656373,923326.5408050604,704263.3758920872
1,Seluruh Populasi,5,Prevalensi,35,Georgia,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2016,0.2216585255990214,0.2523907834948083,0.1919025627705589
1,Seluruh Populasi,5,Prevalensi,35,Georgia,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2016,21408.44609658022,24352.17108777103,18574.514500169902
1,Seluruh Populasi,5,Prevalensi,6,Cina,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2016,4.8062675252987134E8,5.276150258295201E8,4.34047661008288E8
1,Seluruh Populasi,5,Prevalensi,6,Cina,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2016,0.35684920754023,0.3919209425178211,0.3228268933703591
1,Seluruh Populasi,5,Prevalensi,6,Cina,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2016,34535.73887601796,37912.110932649965,31188.76883449585
1,Seluruh Populasi,5,Prevalensi,130,Meksiko,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2016,3.1239847394931465E7,3.53580292009124E7,2.775661270353788E7
1,Seluruh Populasi,5,Prevalensi,130,Meksiko,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2016,0.2627761267666187,0.2980364623002616,0.2334775595381568
1,Seluruh Populasi,5,Prevalensi,130,Meksiko,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2016,25069.74317655007,28374.55318170502,22274.47346754839
1,Seluruh Populasi,5,Prevalensi,163,India,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2016,3.782988019724423E8,4.271634870929E8,3.3445107855971223E8
1,Seluruh Populasi,5,Prevalensi,163,India,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2016,0.2873624917245322,0.3238295936656497,0.254049242243301
1,Seluruh Populasi,5,Prevalensi,163,India,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2016,28204.32181831039,31847.461308845148,24935.225284869637
1,Seluruh Populasi,5,Prevalensi,144,Yordania,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2016,259892.54960470897,303089.2132598025,218121.67697782957
1,Seluruh Populasi,5,Prevalensi,144,Yordania,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2016,0.0269249861913111,0.0314577898761901,0.0225451620648472
1,Seluruh Populasi,5,Prevalensi,144,Yordania,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2016,2554.48916203031,2979.07004867227,2143.9224044368098
1,Seluruh Populasi,5,Prevalensi,191,Zambia,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2016,3428891.344080224,3950524.919874304,2993699.8360874737
1,Seluruh Populasi,5,Prevalensi,191,Zambia,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2016,0.21028646451077,0.2419303113110215,0.1837464024356684
1,Seluruh Populasi,5,Prevalensi,191,Zambia,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2016,20702.66502827421,23852.13933454231,18075.10319879892
1,Seluruh Populasi,5,Prevalensi,206,Gambia,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2016,368992.29814200365,425209.0552818583,321404.4037936621
1,Seluruh Populasi,5,Prevalensi,206,Gambia,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2016,0.1780074162275795,0.2042606206409263,0.1552072876214483
1,Seluruh Populasi,5,Prevalensi,206,Gambia,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2016,17364.74832121977,20010.3044590691,15125.2657828126
1,Seluruh Populasi,5,Prevalensi,119,Trinidad dan Tobago,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2016,292143.3886344129,333485.8833848926,255588.9011256416
1,Seluruh Populasi,5,Prevalensi,119,Trinidad dan Tobago,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2016,0.2172312162091166,0.2482507290126894,0.1897958193203654
1,Seluruh Populasi,5,Prevalensi,119,Trinidad dan Tobago,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2016,21031.86702121638,24008.178947978908,18400.25134814948
1,Seluruh Populasi,5,Prevalensi,50,Montenegro,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2016,94579.68121406216,107108.7457414096,81999.92419497498
1,Seluruh Populasi,5,Prevalensi,50,Montenegro,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2016,0.1522607727846821,0.1720550857216909,0.1319440099858178
1,Seluruh Populasi,5,Prevalensi,50,Montenegro,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2016,14597.795929080981,16531.58048835175,12656.18729343298
1,Seluruh Populasi,5,Prevalensi,34,Azerbaijan,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2016,2225937.8816987565,2519704.4252325143,1930844.5362077365
1,Seluruh Populasi,5,Prevalensi,34,Azerbaijan,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2016,0.2316725969528957,0.2614296405005867,0.200650103830843
1,Seluruh Populasi,5,Prevalensi,34,Azerbaijan,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2016,22205.66423392649,25136.2407259773,19261.85173964482
1,Seluruh Populasi,5,Prevalensi,141,Mesir,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2016,2.8368209419446025E7,3.1228433302280907E7,2.5225842942537136E7
1,Seluruh Populasi,5,Prevalensi,141,Mesir,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2016,0.3052441280151378,0.3353370859443676,0.2713141087144037
1,Seluruh Populasi,5,Prevalensi,141,Mesir,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2016,29160.5628268635,32100.675718765957,25930.426806642292
1,Seluruh Populasi,5,Prevalensi,85,Israel,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2016,524556.6703933431,603066.5189501795,447844.9641436808
1,Seluruh Populasi,5,Prevalensi,85,Israel,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2016,0.0635159258570207,0.0728737177877994,0.054443630141428
1,Seluruh Populasi,5,Prevalensi,85,Israel,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2016,5909.84858906527,6794.369450030451,5045.58626140408
